timestamp	symbol	price	P	F	R	Omega	SI	C_t	K_t	SD	RDebt	RE	CI	MB	VS_raw	VS
2026.06.16 02:15:07	XAUUSDm	4308.820	0.007650	0.002010	0.000372	0.002010	0.002010	0.153000	0.040206	0.000076	0.000013	0.037245	0.037245	0.001825	0.015345	0.503836
2026.06.16 02:15:07	XAUUSDm	4308.761	0.014823	0.003879	0.000975	0.003987	0.003887	0.151111	0.039536	0.000224	0.000035	0.097506	0.097506	0.003662	0.039892	0.509972
2026.06.16 02:15:09	XAUUSDm	4308.839	0.021762	0.006279	0.001789	0.006596	0.006306	0.153612	0.052268	0.000441	0.000066	0.178870	0.137321	0.003713	0.062038	0.515505
2026.06.16 02:15:09	XAUUSDm	4308.895	0.028446	0.007806	0.002767	0.008457	0.007867	0.155429	0.037526	0.000723	0.000096	0.276724	0.168780	0.006131	0.085154	0.521276
2026.06.16 02:15:10	XAUUSDm	4308.921	0.034837	0.008231	0.003936	0.009299	0.008345	0.156278	0.017423	0.001068	0.000111	0.393625	0.223097	0.011607	0.117602	0.529367
2026.06.16 02:15:10	XAUUSDm	4308.974	0.040997	0.009517	0.005324	0.011027	0.009703	0.158021	0.035516	0.001472	0.000114	0.532445	0.257315	0.014339	0.147622	0.536839
2026.06.16 02:15:10	XAUUSDm	4308.921	0.046761	0.010710	0.006858	0.012737	0.010994	0.156278	0.035516	0.001933	0.000103	0.640283	0.290123	0.016952	0.172608	0.543045
2026.06.16 02:15:10	XAUUSDm	4308.723	0.051918	0.016672	0.008478	0.019284	0.017078	0.149904	0.132681	0.002442	0.000125	0.508500	0.234237	0.004558	0.135717	0.533877
2026.06.16 02:15:10	XAUUSDm	4308.654	0.056709	0.017980	0.009945	0.021485	0.018536	0.147734	0.046237	0.002997	0.000136	0.553118	0.251692	0.005471	0.146945	0.536670
2026.06.16 02:15:10	XAUUSDm	4308.584	0.061151	0.019228	0.011483	0.023683	0.019955	0.145559	0.046908	0.003594	0.000134	0.597187	0.268435	0.006175	0.157858	0.539383
2026.06.16 02:15:10	XAUUSDm	4308.493	0.065232	0.021086	0.013067	0.026546	0.022006	0.142771	0.060980	0.004228	0.000126	0.619703	0.276141	0.004619	0.162710	0.540588
2026.06.16 02:15:11	XAUUSDm	4308.436	0.069023	0.021680	0.014656	0.028228	0.022815	0.141047	0.038196	0.004897	0.000099	0.676017	0.296726	0.006475	0.176703	0.544061
2026.06.16 02:15:11	XAUUSDm	4308.383	0.072545	0.022079	0.016299	0.029734	0.023450	0.139460	0.035516	0.005598	0.000050	0.738238	0.318799	0.008619	0.192025	0.547859
2026.06.16 02:15:11	XAUUSDm	4308.328	0.075809	0.022491	0.017990	0.031262	0.024121	0.137829	0.036856	0.006328	0.000000	0.799848	0.339812	0.010410	0.206900	0.551541
2026.06.16 02:15:11	XAUUSDm	4308.372	0.078975	0.022481	0.019721	0.032379	0.024389	0.139133	0.029485	0.007086	0.000000	0.877198	0.365490	0.013264	0.225560	0.556152
2026.06.16 02:15:11	XAUUSDm	4308.448	0.082097	0.023509	0.021502	0.034526	0.025716	0.141409	0.050928	0.007872	0.000000	0.914635	0.376595	0.012915	0.233785	0.558182
2026.06.16 02:15:11	XAUUSDm	4308.501	0.085143	0.023680	0.023280	0.035862	0.026206	0.143014	0.035516	0.008684	0.000000	0.983137	0.397482	0.014964	0.249714	0.562106
2026.06.16 02:15:11	XAUUSDm	4308.432	0.087932	0.024342	0.025081	0.037691	0.027207	0.140927	0.046237	0.009520	0.000000	1.030358	0.410696	0.015216	0.260080	0.564656
2026.06.16 02:15:12	XAUUSDm	4308.487	0.090665	0.024466	0.026877	0.039009	0.027690	0.142589	0.036856	0.010379	0.000000	1.098561	0.429799	0.016939	0.275431	0.568426
2026.06.16 02:15:12	XAUUSDm	4308.434	0.093181	0.024481	0.028686	0.040219	0.028081	0.140987	0.035516	0.011259	0.000000	1.171755	0.449471	0.018706	0.291682	0.572408
2026.06.16 02:15:12	XAUUSDm	4308.490	0.095656	0.024559	0.030507	0.041489	0.028553	0.142680	0.037526	0.012082	0.000000	1.242181	0.467936	0.020332	0.307186	0.576198
2026.06.16 02:15:12	XAUUSDm	4308.545	0.098091	0.024564	0.032336	0.042685	0.028969	0.144358	0.036856	0.012855	0.000000	1.316390	0.487080	0.022216	0.323497	0.580176
2026.06.16 02:15:12	XAUUSDm	4308.608	0.100502	0.024800	0.034172	0.044110	0.029631	0.146302	0.042217	0.013578	0.000000	1.377894	0.502461	0.023456	0.336805	0.583414
2026.06.16 02:15:12	XAUUSDm	4309.013	0.103442	0.036446	0.035972	0.056955	0.041719	0.159314	0.271394	0.014260	0.000000	0.986974	0.389196	-0.008991	0.241671	0.560125
2026.06.16 02:15:12	XAUUSDm	4309.072	0.106334	0.035881	0.037224	0.058170	0.041610	0.161286	0.039536	0.014904	0.000000	1.037428	0.402883	-0.005350	0.253507	0.563040
2026.06.16 02:15:12	XAUUSDm	4309.136	0.109190	0.035487	0.038565	0.059487	0.041674	0.163447	0.042887	0.015511	0.000000	1.086722	0.416141	-0.002102	0.264967	0.565857
2026.06.16 02:15:12	XAUUSDm	4309.292	0.112171	0.038168	0.039970	0.063823	0.044817	0.168813	0.104537	0.016088	0.000000	1.047215	0.403445	-0.007836	0.254376	0.563253
2026.06.16 02:15:12	XAUUSDm	4309.172	0.114796	0.039481	0.041273	0.066893	0.046597	0.164673	0.080413	0.016636	0.000000	1.045397	0.401830	-0.009877	0.253134	0.562948
2026.06.16 02:15:12	XAUUSDm	4309.290	0.117494	0.040635	0.042551	0.069832	0.048221	0.168743	0.079073	0.017161	0.000000	1.047156	0.401367	-0.011353	0.252861	0.562881
2026.06.16 02:15:12	XAUUSDm	4309.357	0.120173	0.039997	0.043822	0.070996	0.048054	0.171090	0.044897	0.017665	0.000000	1.095612	0.414519	-0.007441	0.264345	0.565704
2026.06.16 02:15:12	XAUUSDm	4309.433	0.122854	0.039667	0.045172	0.072396	0.048198	0.173783	0.050928	0.018153	0.000000	1.138770	0.426078	-0.004343	0.274434	0.568181
2026.06.16 02:15:12	XAUUSDm	4309.371	0.125290	0.038858	0.046574	0.073263	0.047866	0.171583	0.041547	0.018625	0.000000	1.198566	0.442094	0.000025	0.288452	0.571617
2026.06.16 02:15:12	XAUUSDm	4309.426	0.127703	0.037826	0.048048	0.073836	0.047315	0.173533	0.036856	0.019083	0.000000	1.270220	0.461002	0.005127	0.305157	0.575703
2026.06.16 02:15:12	XAUUSDm	4309.483	0.130096	0.036884	0.049600	0.074420	0.046859	0.175573	0.038196	0.019531	0.000000	1.344762	0.480278	0.010033	0.322339	0.579894
2026.06.16 02:15:12	XAUUSDm	4309.563	0.132515	0.036728	0.051219	0.075722	0.047197	0.178467	0.053609	0.019968	0.000000	1.394549	0.492999	0.012676	0.333604	0.582636
2026.06.16 02:15:13	XAUUSDm	4309.631	0.134937	0.036146	0.052865	0.076574	0.047115	0.180956	0.045567	0.020397	0.000000	1.462538	0.509990	0.016631	0.348996	0.586374
2026.06.16 02:15:13	XAUUSDm	4309.687	0.137341	0.035157	0.054557	0.076978	0.046636	0.183026	0.037526	0.020817	0.000000	1.551785	0.531690	0.021835	0.369067	0.591234
2026.06.16 02:15:13	XAUUSDm	4309.824	0.139882	0.036899	0.056307	0.080051	0.048894	0.188168	0.091805	0.021232	0.000000	1.525984	0.526108	0.019037	0.363061	0.589781
2026.06.16 02:15:13	XAUUSDm	4309.771	0.142197	0.035703	0.057978	0.080269	0.048225	0.186165	0.035516	0.021642	0.000000	1.623881	0.549190	0.024738	0.384900	0.595054
2026.06.16 02:15:13	XAUUSDm	4309.604	0.144085	0.038354	0.059680	0.084262	0.051409	0.179964	0.111908	0.022042	0.000000	1.556038	0.533786	0.018508	0.369275	0.591284
2026.06.16 02:15:13	XAUUSDm	4309.813	0.146268	0.042245	0.061228	0.089622	0.055842	0.187751	0.140053	0.022438	0.000000	1.449343	0.508010	0.008691	0.344333	0.585243
2026.06.16 02:15:13	XAUUSDm	4309.862	0.148435	0.040550	0.062594	0.089575	0.054691	0.189613	0.032835	0.022830	0.000000	1.543603	0.530135	0.015437	0.365651	0.590408
2026.06.16 02:15:13	XAUUSDm	4310.007	0.150774	0.042129	0.064057	0.092689	0.056815	0.195208	0.097166	0.023218	0.000000	1.520499	0.524363	0.012636	0.360003	0.589041
2026.06.16 02:15:13	XAUUSDm	4310.114	0.153206	0.042327	0.065463	0.094480	0.057559	0.199416	0.071702	0.023600	0.000000	1.546601	0.530122	0.014024	0.365667	0.590411
2026.06.16 02:15:13	XAUUSDm	4309.734	0.154785	0.051633	0.066792	0.105366	0.067413	0.184777	0.254641	0.023966	0.000000	1.293597	0.467039	-0.012815	0.305199	0.575713
2026.06.16 02:15:13	XAUUSDm	4309.521	0.155893	0.054852	0.067603	0.110605	0.071179	0.176943	0.142733	0.024313	0.000000	1.232447	0.449649	-0.022343	0.289262	0.571816
2026.06.16 02:15:13	XAUUSDm	4309.471	0.156855	0.052433	0.068244	0.110309	0.069296	0.175142	0.033505	0.024639	0.000000	1.301550	0.466252	-0.015202	0.305531	0.575794
2026.06.16 02:15:13	XAUUSDm	4309.673	0.158138	0.055214	0.068998	0.115027	0.072599	0.182507	0.135362	0.024949	0.000000	1.249634	0.451668	-0.023175	0.292074	0.572504
2026.06.16 02:15:13	XAUUSDm	4309.433	0.158920	0.059115	0.069568	0.120947	0.077010	0.173783	0.160826	0.025238	0.000000	1.176831	0.431128	-0.035124	0.273002	0.567830
2026.06.16 02:15:14	XAUUSDm	4309.643	0.160044	0.061804	0.069933	0.125786	0.080196	0.181398	0.140723	0.025511	0.000000	1.131522	0.417481	-0.043241	0.260737	0.564818
2026.06.16 02:15:15	XAUUSDm	4309.815	0.161433	0.063078	0.070183	0.129269	0.081949	0.187826	0.115259	0.025769	0.000000	1.112628	0.410913	-0.046899	0.255321	0.563486
2026.06.16 02:15:16	XAUUSDm	4309.463	0.162104	0.070315	0.070330	0.138697	0.089646	0.174855	0.235878	0.026008	0.000000	1.000214	0.378180	-0.069189	0.224679	0.555935
2026.06.16 02:15:17	XAUUSDm	4309.711	0.163195	0.073702	0.070122	0.144554	0.093473	0.183919	0.166187	0.026233	0.000000	0.951433	0.362561	-0.079797	0.210783	0.552501
2026.06.16 02:15:18	XAUUSDm	4309.830	0.164455	0.072601	0.069802	0.145987	0.092786	0.188395	0.079743	0.026446	0.000000	0.961445	0.363869	-0.076808	0.213337	0.553133
2026.06.16 02:15:19	XAUUSDm	4309.739	0.165480	0.070624	0.069594	0.146376	0.091196	0.184965	0.060980	0.026643	0.000000	0.985409	0.369269	-0.071228	0.219657	0.554695
2026.06.16 02:15:19	XAUUSDm	4309.673	0.166332	0.067912	0.069531	0.145828	0.088847	0.182507	0.044227	0.026824	0.000000	1.023836	0.378744	-0.063392	0.229731	0.557181
2026.06.16 02:15:19	XAUUSDm	4309.732	0.167250	0.065103	0.069649	0.144956	0.086382	0.184703	0.039536	0.026989	0.000000	1.069832	0.390249	-0.054945	0.241602	0.560108
2026.06.16 02:15:20	XAUUSDm	4309.635	0.167943	0.063705	0.069926	0.145277	0.085313	0.181103	0.065000	0.027135	0.000000	1.097660	0.396965	-0.050730	0.248494	0.561806
2026.06.16 02:15:20	XAUUSDm	4309.843	0.168990	0.066090	0.070283	0.149248	0.088016	0.188889	0.139383	0.027267	0.000000	1.063446	0.387507	-0.057383	0.239321	0.559546
2026.06.16 02:15:22	XAUUSDm	4309.837	0.169974	0.061581	0.070559	0.146388	0.083816	0.188661	0.004021	0.027389	0.000000	1.145794	0.408360	-0.043460	0.260355	0.564724
2026.06.16 02:15:23	XAUUSDm	4309.854	0.170940	0.057660	0.071099	0.143829	0.080195	0.189308	0.011392	0.027499	0.000000	1.233067	0.429979	-0.031010	0.281952	0.570025
2026.06.16 02:15:23	XAUUSDm	4309.499	0.171201	0.065250	0.071768	0.152541	0.088080	0.176149	0.237888	0.027589	0.000000	1.099899	0.396687	-0.053619	0.247993	0.561682
2026.06.16 02:15:24	XAUUSDm	4309.670	0.171761	0.066281	0.072032	0.155048	0.089405	0.182396	0.114589	0.027661	0.000000	1.086767	0.392873	-0.056621	0.244312	0.560776
2026.06.16 02:15:25	XAUUSDm	4309.780	0.172498	0.065212	0.072259	0.155451	0.088621	0.186504	0.073712	0.027716	0.000000	1.108064	0.398016	-0.053128	0.249660	0.562093
2026.06.16 02:15:26	XAUUSDm	4309.834	0.173300	0.062316	0.072569	0.153919	0.085999	0.188547	0.036186	0.027762	0.000000	1.164533	0.412142	-0.043969	0.263947	0.565606
2026.06.16 02:15:26	XAUUSDm	4309.781	0.173962	0.059524	0.073041	0.152299	0.083475	0.186542	0.035516	0.027804	0.000000	1.227075	0.427631	-0.035079	0.279419	0.569404
2026.06.16 02:15:26	XAUUSDm	4309.840	0.174703	0.057064	0.073665	0.150834	0.081278	0.188775	0.039536	0.027844	0.000000	1.290914	0.443269	-0.026939	0.294935	0.573204
2026.06.16 02:15:26	XAUUSDm	4309.783	0.175299	0.054647	0.074410	0.149266	0.079124	0.186617	0.038196	0.027876	0.000000	1.361628	0.460320	-0.018939	0.311802	0.577325
2026.06.16 02:15:27	XAUUSDm	4309.848	0.175988	0.052605	0.075269	0.147937	0.077345	0.189080	0.043557	0.027907	0.000000	1.430844	0.476817	-0.011854	0.328077	0.581291
2026.06.16 02:15:28	XAUUSDm	4309.701	0.176366	0.053394	0.076190	0.149333	0.078403	0.183546	0.098506	0.027931	0.000000	1.426924	0.476994	-0.013508	0.327117	0.581058
2026.06.16 02:15:29	XAUUSDm	4309.854	0.177013	0.054327	0.077039	0.150913	0.079610	0.189308	0.102527	0.027947	0.000000	1.418057	0.475891	-0.015389	0.325039	0.580552
2026.06.16 02:15:29	XAUUSDm	4309.922	0.177758	0.052348	0.077833	0.149626	0.077907	0.191913	0.045567	0.027964	0.000000	1.486822	0.491928	-0.008501	0.341084	0.584454
2026.06.16 02:15:29	XAUUSDm	4309.975	0.178568	0.049950	0.078724	0.147816	0.075788	0.193962	0.035516	0.027978	0.000000	1.576060	0.512142	-0.000189	0.361599	0.589428
2026.06.16 02:15:29	XAUUSDm	4309.627	0.178680	0.057538	0.079645	0.155874	0.083658	0.180809	0.233198	0.027980	0.000000	1.384217	0.470781	-0.022490	0.316907	0.578570
2026.06.16 02:15:29	XAUUSDm	4309.575	0.178691	0.054811	0.080141	0.154006	0.081218	0.178904	0.034846	0.027973	0.000000	1.462137	0.488659	-0.014359	0.335098	0.582999
2026.06.16 02:15:31	XAUUSDm	4309.863	0.179239	0.060117	0.080734	0.160016	0.086806	0.189651	0.192991	0.027962	0.000000	1.342953	0.461641	-0.029680	0.306637	0.576064
2026.06.16 02:15:31	XAUUSDm	4309.800	0.179640	0.057607	0.081051	0.158466	0.084577	0.187259	0.042217	0.027946	0.000000	1.406962	0.476406	-0.021961	0.321861	0.579778
2026.06.16 02:15:32	XAUUSDm	4309.735	0.179899	0.055284	0.081488	0.156950	0.082526	0.184815	0.043557	0.027926	0.000000	1.474002	0.491676	-0.014800	0.337527	0.583590
2026.06.16 02:15:32	XAUUSDm	4309.789	0.180246	0.052699	0.082036	0.155038	0.080209	0.186844	0.036186	0.027899	0.000000	1.556696	0.510155	-0.006632	0.356595	0.588216
2026.06.16 02:15:32	XAUUSDm	4309.736	0.180477	0.050199	0.082697	0.153072	0.077974	0.184852	0.035516	0.027864	0.000000	1.647378	0.529980	0.001297	0.377140	0.593183
2026.06.16 02:15:32	XAUUSDm	4309.794	0.180804	0.047978	0.083464	0.151261	0.076019	0.187032	0.038866	0.027823	0.000000	1.739605	0.549750	0.008605	0.397747	0.598146
2026.06.16 02:15:33	XAUUSDm	4309.752	0.181037	0.045317	0.084315	0.148906	0.073625	0.185452	0.028145	0.027783	0.000000	1.860533	0.574643	0.017218	0.424267	0.604504
2026.06.16 02:15:34	XAUUSDm	4309.695	0.181151	0.043275	0.085259	0.147051	0.071854	0.183323	0.038196	0.027738	0.000000	1.970159	0.596773	0.023952	0.447931	0.610147
2026.06.16 02:15:34	XAUUSDm	4309.628	0.181136	0.041651	0.086252	0.145536	0.070506	0.180845	0.044897	0.027685	0.000000	2.070818	0.616779	0.029354	0.469387	0.615239
2026.06.16 02:15:35	XAUUSDm	4309.681	0.181219	0.039619	0.087277	0.143561	0.068756	0.182803	0.035516	0.027626	0.000000	2.202887	0.641732	0.036112	0.497131	0.621785
2026.06.16 02:15:36	XAUUSDm	4309.697	0.181328	0.036429	0.088359	0.140357	0.065855	0.183398	0.010722	0.027562	0.000000	2.425533	0.680498	0.046426	0.542805	0.632465
2026.06.16 02:15:37	XAUUSDm	4309.639	0.181324	0.034784	0.089541	0.138575	0.064505	0.181250	0.038866	0.027490	0.000000	2.574234	0.706277	0.052091	0.572978	0.639450
2026.06.16 02:15:37	XAUUSDm	4309.696	0.181426	0.033163	0.090744	0.136781	0.063190	0.183360	0.038196	0.027414	0.000000	2.736278	0.733185	0.057799	0.605446	0.646901
2026.06.16 02:15:37	XAUUSDm	4309.637	0.181414	0.031667	0.091960	0.135078	0.062007	0.181177	0.039536	0.027331	0.000000	2.903952	0.759964	0.063030	0.638608	0.654439
2026.06.16 02:15:38	XAUUSDm	4309.751	0.181614	0.032064	0.093182	0.135244	0.062726	0.185414	0.076392	0.027247	0.000000	2.906102	0.763550	0.062785	0.639774	0.654702
2026.06.16 02:15:38	XAUUSDm	4309.852	0.181994	0.031981	0.094326	0.135003	0.062974	0.189232	0.067681	0.027161	0.000000	2.949409	0.772431	0.064070	0.648821	0.656745
2026.06.16 02:15:38	XAUUSDm	4309.909	0.182465	0.030406	0.095432	0.133311	0.061735	0.191413	0.038196	0.027072	0.000000	3.138646	0.800523	0.069878	0.685690	0.665007
2026.06.16 02:15:38	XAUUSDm	4310.020	0.183128	0.030696	0.096577	0.133451	0.062368	0.195715	0.074382	0.026982	0.000000	3.146263	0.804504	0.070310	0.687945	0.665510
2026.06.16 02:15:38	XAUUSDm	4310.090	0.183895	0.029575	0.097677	0.132242	0.061595	0.198466	0.046908	0.026899	0.000000	3.302694	0.827287	0.075009	0.718288	0.672230
2026.06.16 02:15:38	XAUUSDm	4310.145	0.184732	0.027985	0.098810	0.130553	0.060358	0.200647	0.036856	0.026825	0.000000	3.530767	0.857961	0.081191	0.761720	0.681727
2026.06.16 02:15:38	XAUUSDm	4310.199	0.185636	0.026419	0.100001	0.128852	0.059149	0.202807	0.036186	0.026755	0.000000	3.785170	0.890297	0.087410	0.809527	0.692009
2026.06.16 02:15:38	XAUUSDm	4310.324	0.186748	0.027286	0.101245	0.129555	0.060380	0.207871	0.083764	0.026692	0.000000	3.710443	0.885326	0.086562	0.796869	0.689304
2026.06.16 02:15:39	XAUUSDm	4309.999	0.187155	0.034786	0.102347	0.136986	0.068250	0.194896	0.217785	0.026631	0.000000	2.942158	0.789302	0.064953	0.652224	0.657512
2026.06.16 02:15:39	XAUUSDm	4309.947	0.187441	0.032742	0.103026	0.135291	0.066580	0.192878	0.034846	0.026570	0.000000	3.146548	0.818362	0.071425	0.691772	0.666361
2026.06.16 02:15:40	XAUUSDm	4310.143	0.188098	0.035612	0.103772	0.138423	0.069818	0.200568	0.131341	0.026514	0.000000	2.913979	0.786491	0.063595	0.646967	0.656327
2026.06.16 02:15:41	XAUUSDm	4310.388	0.189218	0.039965	0.104354	0.143201	0.074536	0.210500	0.164177	0.026465	0.000000	2.611152	0.740278	0.051605	0.586997	0.642676
2026.06.16 02:15:41	XAUUSDm	4310.451	0.190413	0.037990	0.104740	0.141879	0.072920	0.213112	0.042217	0.026427	0.000000	2.757027	0.762651	0.058469	0.616192	0.649352
2026.06.16 02:15:42	XAUUSDm	4310.397	0.191436	0.035805	0.105250	0.140240	0.071083	0.210872	0.036186	0.026397	0.000000	2.939512	0.789656	0.065919	0.652181	0.657502
2026.06.16 02:15:42	XAUUSDm	4310.333	0.192276	0.034054	0.105877	0.138927	0.069673	0.208240	0.042887	0.026377	0.000000	3.109056	0.813782	0.071998	0.685166	0.664891
2026.06.16 02:15:43	XAUUSDm	4310.148	0.192700	0.036433	0.106552	0.141663	0.072388	0.200767	0.123970	0.026360	0.000000	2.924639	0.788221	0.065324	0.649446	0.656886
2026.06.16 02:15:44	XAUUSDm	4310.440	0.193698	0.042263	0.107079	0.147982	0.078552	0.212654	0.195672	0.026352	0.000000	2.533598	0.727597	0.048705	0.571480	0.639105
2026.06.16 02:15:44	XAUUSDm	4310.496	0.194763	0.039885	0.107336	0.146387	0.076501	0.214992	0.037526	0.026354	0.000000	2.691130	0.751966	0.056503	0.603151	0.646377
2026.06.16 02:15:44	XAUUSDm	4310.565	0.195919	0.038056	0.107750	0.145205	0.074988	0.217897	0.046237	0.026367	0.000000	2.831350	0.772891	0.062903	0.631014	0.652719
2026.06.16 02:15:44	XAUUSDm	4310.507	0.196896	0.035941	0.108278	0.143637	0.073182	0.215453	0.038866	0.026390	0.000000	3.012618	0.799018	0.070088	0.666530	0.660726
2026.06.16 02:15:45	XAUUSDm	4310.561	0.197938	0.033788	0.108933	0.141924	0.071332	0.217728	0.036186	0.026422	0.000000	3.223998	0.828123	0.077575	0.707382	0.669822
2026.06.16 02:15:45	XAUUSDm	4310.508	0.198816	0.031696	0.109702	0.140170	0.069541	0.215495	0.035516	0.026458	0.000000	3.461081	0.859095	0.084824	0.752496	0.679722
2026.06.16 02:15:45	XAUUSDm	4310.157	0.198931	0.039677	0.110488	0.148399	0.077825	0.201126	0.235208	0.026490	0.000000	2.784655	0.767319	0.061112	0.622157	0.650709
2026.06.16 02:15:45	XAUUSDm	4310.415	0.199565	0.044128	0.110830	0.153515	0.082578	0.211617	0.172888	0.026522	0.000000	2.511545	0.723301	0.048068	0.566922	0.638053
2026.06.16 02:15:45	XAUUSDm	4310.485	0.200314	0.042051	0.110965	0.152313	0.080794	0.214531	0.046908	0.026554	0.000000	2.638846	0.742745	0.054533	0.592491	0.643937
2026.06.16 02:15:46	XAUUSDm	4310.376	0.200798	0.041381	0.111210	0.152389	0.080407	0.210005	0.073042	0.026581	0.000000	2.687477	0.749551	0.056651	0.602014	0.646117
2026.06.16 02:15:47	XAUUSDm	4310.221	0.200943	0.042281	0.111465	0.153984	0.081580	0.203691	0.103867	0.026602	0.000000	2.636294	0.740817	0.053764	0.591429	0.643693
2026.06.16 02:15:47	XAUUSDm	4310.290	0.201220	0.040249	0.111672	0.152675	0.079812	0.206485	0.046237	0.026613	0.000000	2.774509	0.761358	0.059791	0.618802	0.649946
2026.06.16 02:15:48	XAUUSDm	4310.527	0.201974	0.043944	0.111977	0.156973	0.083763	0.216294	0.158816	0.026628	0.000000	2.548161	0.725544	0.049224	0.573253	0.639514
2026.06.16 02:15:49	XAUUSDm	4310.555	0.202749	0.040446	0.112125	0.154250	0.080513	0.217475	0.018763	0.026648	0.000000	2.772245	0.759622	0.060106	0.618104	0.649787
2026.06.16 02:15:49	XAUUSDm	4310.624	0.203632	0.038493	0.112483	0.152875	0.078799	0.220404	0.046237	0.026670	0.000000	2.922174	0.781334	0.066683	0.647663	0.656484
2026.06.16 02:15:50	XAUUSDm	4310.345	0.203886	0.043666	0.112894	0.158520	0.084207	0.208731	0.186960	0.026684	0.000000	2.585380	0.730438	0.051333	0.580581	0.641201
2026.06.16 02:15:51	XAUUSDm	4310.325	0.204088	0.039895	0.113044	0.155474	0.080667	0.207912	0.013402	0.026687	0.000000	2.833519	0.767707	0.062529	0.629918	0.652471
2026.06.16 02:15:51	XAUUSDm	4310.575	0.204799	0.044016	0.113379	0.160110	0.085010	0.218321	0.167527	0.026687	0.000000	2.575846	0.728125	0.050768	0.578431	0.640706
2026.06.16 02:15:51	XAUUSDm	4310.686	0.205713	0.043267	0.113529	0.160074	0.084478	0.223061	0.074382	0.026688	0.000000	2.623918	0.735129	0.053641	0.588111	0.642932
2026.06.16 02:15:52	XAUUSDm	4310.806	0.206840	0.042854	0.113756	0.160315	0.084275	0.228268	0.080413	0.026696	0.000000	2.654528	0.739516	0.055800	0.594339	0.644360
2026.06.16 02:15:53	XAUUSDm	4310.484	0.207223	0.049224	0.113969	0.167302	0.090850	0.214489	0.215775	0.026698	0.000000	2.315299	0.683382	0.036871	0.524688	0.628243
2026.06.16 02:15:53	XAUUSDm	4310.402	0.207416	0.047231	0.113863	0.166227	0.089055	0.211079	0.054949	0.026691	0.000000	2.410753	0.698643	0.042555	0.544243	0.632799
2026.06.16 02:15:53	XAUUSDm	4310.613	0.208042	0.049662	0.113871	0.169438	0.091672	0.219935	0.141393	0.026679	0.000000	2.292912	0.677751	0.035549	0.519594	0.627053
2026.06.16 02:15:53	XAUUSDm	4310.516	0.208431	0.048152	0.113775	0.168799	0.090338	0.215831	0.065000	0.026661	0.000000	2.362839	0.688913	0.040056	0.534002	0.630416
2026.06.16 02:15:54	XAUUSDm	4310.535	0.208841	0.044105	0.113790	0.165513	0.086458	0.216631	0.012732	0.026637	0.000000	2.579980	0.723859	0.052337	0.578382	0.640695
2026.06.16 02:15:55	XAUUSDm	4310.618	0.209406	0.042405	0.114036	0.164341	0.084916	0.220149	0.055619	0.026609	0.000000	2.689216	0.740831	0.057987	0.600426	0.645754
2026.06.16 02:15:56	XAUUSDm	4310.850	0.210446	0.045777	0.114382	0.168143	0.088444	0.230198	0.155465	0.026591	0.000000	2.498663	0.711278	0.048981	0.562205	0.636963
2026.06.16 02:15:57	XAUUSDm	4310.488	0.210656	0.053330	0.114507	0.176287	0.096150	0.214657	0.242579	0.026569	0.000000	2.147150	0.650426	0.026395	0.488621	0.619781
2026.06.16 02:15:57	XAUUSDm	4310.435	0.210746	0.050149	0.114261	0.174056	0.093119	0.212446	0.035516	0.026541	0.000000	2.278427	0.672881	0.035539	0.516215	0.626262
2026.06.16 02:15:57	XAUUSDm	4310.486	0.210937	0.047065	0.114203	0.171718	0.090171	0.214573	0.034176	0.026509	0.000000	2.426498	0.697442	0.044714	0.546863	0.633407
2026.06.16 02:15:58	XAUUSDm	4310.488	0.211123	0.042495	0.114328	0.167708	0.085730	0.214657	0.001340	0.026479	0.000000	2.690409	0.739016	0.058540	0.600302	0.645725
2026.06.16 02:15:59	XAUUSDm	4310.470	0.211262	0.038687	0.114695	0.164212	0.082046	0.213904	0.012062	0.026447	0.000000	2.964727	0.779285	0.070284	0.654457	0.658014
2026.06.16 02:16:00	XAUUSDm	4310.704	0.211849	0.042294	0.115239	0.167940	0.085780	0.222993	0.156719	0.026413	0.000000	2.724692	0.745943	0.060407	0.607650	0.647405
2026.06.16 02:16:00	XAUUSDm	4310.469	0.211908	0.045744	0.115555	0.171701	0.089361	0.213022	0.157389	0.026373	0.000000	2.526101	0.715608	0.050251	0.567743	0.638242
2026.06.16 02:16:01	XAUUSDm	4310.773	0.212611	0.051326	0.115683	0.177764	0.095073	0.225983	0.203601	0.026331	0.000000	2.253882	0.669735	0.034161	0.511423	0.625140
2026.06.16 02:16:02	XAUUSDm	4310.826	0.213396	0.048221	0.115574	0.175404	0.092094	0.228299	0.035496	0.026294	0.000000	2.396757	0.693683	0.043973	0.541298	0.632114
2026.06.16 02:16:02	XAUUSDm	4310.888	0.214277	0.045575	0.115676	0.173315	0.089565	0.231030	0.041524	0.026265	0.000000	2.538178	0.716686	0.052719	0.570452	0.638867
2026.06.16 02:16:02	XAUUSDm	4310.648	0.214593	0.049019	0.115899	0.177164	0.093124	0.220587	0.160738	0.026231	0.000000	2.364356	0.688340	0.042762	0.534806	0.630603
2026.06.16 02:16:03	XAUUSDm	4311.010	0.215687	0.056373	0.115950	0.185085	0.100590	0.236469	0.242446	0.026200	0.000000	2.056854	0.633046	0.021685	0.469591	0.615287
