timestamp;symbol;price;C_t;K_t;P;F;R;Omega;SI;SD;RDebt;RE;CI;MB;VS_raw;VS;phase
2026.07.21 20:50:00;BTCUSDm;66393.67;0.483122;0.265521;0.000000;0.013276;0.000000;0.009293;0.000000;0.000000;0.000133;0.000000;0.000000;-0.013409;-0.001679;0.499580;SEED
2026.07.21 20:51:00;BTCUSDm;66385.76;0.548987;0.672390;0.411740;0.046232;0.019560;0.032502;0.020587;0.000000;0.000204;0.423075;0.292725;0.343690;0.070286;0.517564;SEED
2026.07.21 20:52:00;BTCUSDm;66388.39;0.548744;0.228422;0.823298;0.054950;0.055499;0.040079;0.040136;0.000000;0.000000;1.009993;0.583676;0.743576;0.152431;0.538034;SEED
2026.07.21 20:53:00;BTCUSDm;66385.78;0.966251;0.226221;1.547986;0.062404;0.118002;0.047999;0.074363;0.000000;0.000000;1.890956;0.862801;1.454859;0.281726;0.569969;SEED
2026.07.21 20:54:00;BTCUSDm;66377.82;0.455666;0.692379;1.424147;0.091542;0.171210;0.073155;0.076837;0.000000;0.000000;1.870280;1.016810;1.350141;0.275716;0.568496;SEED
2026.07.21 20:55:00;BTCUSDm;66378.61;0.450734;0.071649;1.310215;0.087123;0.217202;0.075792;0.078692;0.000000;0.000000;2.493034;1.309903;1.282910;0.300650;0.574601;SEED
2026.07.21 20:56:00;BTCUSDm;66379.07;0.465219;0.042319;1.205398;0.080539;0.256647;0.077374;0.079998;0.000000;0.000000;3.186608;1.598675;1.221510;0.328221;0.581326;SEED
2026.07.21 20:57:00;BTCUSDm;66381.68;0.453181;0.239890;1.108966;0.083374;0.290120;0.085862;0.080820;0.000000;0.000000;3.479750;1.766940;1.154073;0.336999;0.583461;SEED
2026.07.21 20:58:00;BTCUSDm;66374.15;0.440047;0.688036;1.020249;0.107804;0.318101;0.109767;0.081215;0.000000;0.000000;2.950720;1.682904;1.068116;0.306181;0.575953;SEED
2026.07.21 20:59:00;BTCUSDm;66365.80;0.446117;0.771919;0.938629;0.134648;0.341109;0.135785;0.081235;0.000000;0.000000;2.533337;1.580065;0.982621;0.277831;0.569014;SEED
2026.07.21 21:00:00;BTCUSDm;66317.83;0.437240;4.117385;0.863539;0.326963;0.358921;0.277984;0.080928;0.000000;0.000000;1.097741;0.879944;0.733641;0.168635;0.542059;SEED
2026.07.21 21:01:00;BTCUSDm;66313.54;0.437217;0.367653;0.794456;0.321819;0.372869;0.283955;0.080335;0.000000;0.000000;1.158629;0.927178;0.684835;0.166722;0.541584;SEED
2026.07.21 21:02:00;BTCUSDm;66290.10;0.435966;1.941651;0.730899;0.395353;0.383017;0.344786;0.079496;0.000000;0.000000;0.968798;0.806608;0.559571;0.139341;0.534779;SEED
2026.07.21 21:03:00;BTCUSDm;66274.06;0.436346;1.323542;0.672427;0.434102;0.389911;0.381825;0.078445;0.000000;0.000000;0.898202;0.760732;0.471346;0.123901;0.530936;SEED
