timestamp;symbol;price;C_t;K_t;P;F;R;Omega;SI;SD;RDebt;RE;CI;MB;VS_raw;VS;phase
2026.07.21 20:51:00;ETHUSDm;1922.03;0.459597;0.771539;0.000000;0.038577;0.000000;0.027004;0.000000;0.000000;0.000386;0.000000;0.000000;-0.038963;-0.004878;0.498780;SEED
2026.07.21 20:52:00;ETHUSDm;1921.94;0.507915;0.198675;0.380936;0.046582;0.018132;0.033012;0.019047;0.000000;0.000489;0.389242;0.276276;0.313903;0.064719;0.516174;SEED
2026.07.21 20:53:00;ETHUSDm;1921.93;0.427527;0.022543;0.350461;0.045017;0.033053;0.033313;0.019618;0.000000;0.000278;0.734234;0.511379;0.298983;0.084963;0.521228;SEED
2026.07.21 20:54:00;ETHUSDm;1921.58;0.378919;0.795816;0.322424;0.081896;0.045710;0.060687;0.020039;0.000000;0.000183;0.558143;0.448419;0.245977;0.069909;0.517470;SEED
2026.07.21 20:55:00;ETHUSDm;1921.66;0.371220;0.189484;0.296630;0.086361;0.056472;0.065896;0.020327;0.000000;0.000000;0.653908;0.529322;0.226088;0.074344;0.518578;SEED
2026.07.21 20:56:00;ETHUSDm;1921.80;0.371790;0.346363;0.272900;0.098232;0.065499;0.076424;0.020497;0.000000;0.000000;0.666775;0.551665;0.199172;0.072483;0.518113;SEED
2026.07.21 20:57:00;ETHUSDm;1921.89;0.382070;0.227158;0.251068;0.103368;0.072998;0.082417;0.020564;0.000000;0.000000;0.706194;0.589017;0.179570;0.073083;0.518263;SEED
2026.07.21 20:58:00;ETHUSDm;1921.76;0.380175;0.334706;0.230982;0.113475;0.079107;0.091967;0.020540;0.000000;0.000000;0.697134;0.590287;0.155535;0.069870;0.517460;SEED
2026.07.21 20:59:00;ETHUSDm;1921.79;0.438029;0.077479;0.212504;0.110093;0.084039;0.092179;0.020437;0.000000;0.000000;0.763343;0.643828;0.145576;0.073289;0.518314;SEED
2026.07.21 21:00:00;ETHUSDm;1919.93;0.367355;4.462572;0.195504;0.326036;0.086860;0.245858;0.020265;0.000000;0.001523;0.266412;0.250822;-0.085726;0.009787;0.502447;SEED
